w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
480850316113022,401190111021028,1,0,1,0,1,0,0,0,1,0,20160228
480850316113045,220510279012007,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,220750507003007,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,220870302042001,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,220870302062019,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,221030407103006,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,221030411023011,1,0,1,0,0,0,1,1,0,0,20160228
480850316113045,221059545023008,1,0,1,0,0,0,1,1,0,0,20160228
480850316121000,220510244003006,1,0,1,0,0,0,1,0,0,1,20160228
480850316122002,220510238002013,1,0,1,0,0,0,1,0,0,1,20160228
480850316124018,400173014072003,1,1,0,0,1,0,0,0,0,1,20160228
480850316131010,040070004003095,1,0,1,0,0,1,0,0,0,1,20160228
480850316134010,040210020031042,1,0,1,0,0,1,0,0,0,1,20160228
480850316135017,040210020021090,1,0,1,0,0,1,0,0,0,1,20160228
480850316135017,040239663022020,1,0,1,0,0,1,0,0,0,1,20160228
480850316135017,400310005011007,1,1,0,0,0,1,0,0,1,0,20160228
480850316213002,510594709002008,1,0,1,0,1,0,0,0,0,1,20160228
480850316213003,280779602001013,1,0,1,0,0,1,0,0,1,0,20160228
480850316213004,050097901003175,1,1,0,0,0,1,0,0,0,1,20160228
480850316213004,170313902001003,1,1,0,0,1,0,0,0,1,0,20160228
480850316213004,200510728001165,1,0,0,1,1,0,0,0,0,1,20160228
480850316213004,280679509005027,1,0,1,0,0,1,0,0,1,0,20160228
480850316213004,400370207062060,1,1,0,0,0,0,1,0,1,0,20160228
480850316213004,400850941002031,1,0,1,0,0,0,1,0,1,0,20160228
480850316213004,401091057001015,1,1,0,0,0,1,0,1,0,0,20160228
480850316213004,510131009004004,1,0,1,0,0,1,0,0,0,1,20160228
480850316213009,400370211022018,1,1,0,0,1,0,0,0,0,1,20160228
480850316213009,401139400012133,1,1,0,0,1,0,0,0,0,1,20160228
480850316213024,010950302022004,1,0,1,0,0,1,0,0,0,1,20160228
480850316213030,401179573002074,1,1,0,0,0,1,0,0,0,1,20160228
480850316213032,450719502024010,1,0,1,0,0,1,0,0,1,0,20160228
480850316214022,400137966004045,1,1,0,0,0,0,1,0,1,0,20160228
480850316214022,401190101023006,1,1,0,0,0,0,1,0,1,0,20160228
480850316214028,050574805001025,1,0,1,0,0,1,0,1,0,0,20160228
480850316214028,050690012003018,1,0,1,0,0,1,0,1,0,0,20160228
480850316214028,280679509002087,1,0,1,0,0,1,0,0,1,0,20160228
480850316214028,401139400103024,1,0,1,0,0,1,0,0,1,0,20160228
480850316214028,401139400111806,1,0,1,0,0,0,1,0,1,0,20160228
480850316214028,510131018031007,1,1,0,0,0,1,0,1,0,0,20160228
480850316214028,510594527003000,1,1,0,0,0,1,0,1,0,0,20160228
480850316215001,050799606002056,1,1,0,0,1,0,0,0,1,0,20160228
480850316215001,270074505002020,1,1,0,0,0,1,0,0,0,1,20160228
480850316215010,400272022012000,1,1,0,0,0,1,0,0,0,1,20160228
480850316215010,400819614002006,1,1,0,0,0,1,0,0,0,1,20160228
480850316215013,011030051011091,1,0,1,0,0,1,0,0,0,1,20160228
480850316215013,050534704002010,1,0,1,0,0,1,0,1,0,0,20160228
480850316215013,051099535001042,1,0,0,1,1,0,0,0,1,0,20160228
480850316215013,400310025001011,1,1,0,0,1,0,0,0,0,1,20160228
480850316215013,400496818004086,1,0,1,0,0,0,1,0,1,0,20160228
480850316215013,401091071031002,1,1,0,0,1,0,0,0,0,1,20160228
480850316215013,450910608042046,1,0,1,0,0,1,0,0,1,0,20160228
480850316215013,450910609011056,1,0,1,0,0,1,0,0,1,0,20160228
480850316215013,450910610041054,1,0,1,0,0,1,0,0,1,0,20160228
480850316221000,220619602002070,1,0,0,1,1,0,0,0,0,1,20160228
480850316221001,400310020041001,1,1,0,0,0,1,0,0,0,1,20160228
480850316221004,060710020141005,1,1,0,0,0,1,0,0,0,1,20160228
480850316221004,060855126033036,1,0,1,0,1,0,0,0,0,1,20160228
480850316221004,400272014053001,1,0,1,0,1,0,0,0,0,1,20160228
480850316221004,401091087092036,1,0,1,0,1,0,0,0,0,1,20160228
480850316221009,060855123111005,1,0,1,0,1,0,0,0,0,1,20160228
480850316221015,280719502011021,1,1,0,0,0,1,0,0,0,1,20160228
480850316221015,400219782021088,1,0,1,0,1,0,0,0,1,0,20160228
480850316221020,060710001181005,1,1,0,0,0,1,0,0,0,1,20160228
480850316221020,060855077031016,1,0,1,0,1,0,0,0,0,1,20160228
480850316221020,220170229001013,1,1,0,0,1,0,0,0,0,1,20160228
480850316221020,280579503002074,1,1,0,0,0,1,0,0,0,1,20160228
480850316221020,400219776004115,1,0,1,0,1,0,0,0,1,0,20160228
480850316221020,400836005002000,1,0,1,0,0,0,1,0,0,1,20160228
480850316221021,060855119072015,1,0,1,0,1,0,0,0,0,1,20160228
480850316221021,060855119091002,1,0,1,0,1,0,0,0,0,1,20160228
480850316221021,400272013014022,1,0,1,0,1,0,0,0,0,1,20160228
480850316222000,060855077022011,1,0,1,0,1,0,0,0,0,1,20160228
480850316222000,060855120294008,1,0,1,0,1,0,0,0,0,1,20160228
480850316222000,400310001001051,1,1,0,0,0,1,0,0,0,1,20160228
480850316223002,400874002011159,1,0,1,0,1,0,0,0,0,1,20160228
480850316223002,401350304021086,1,0,1,0,1,0,0,0,1,0,20160228
480850316231002,060372672002005,1,0,1,0,1,0,0,0,0,1,20160228
480850316231004,291414705003081,1,1,0,0,1,0,0,0,0,1,20160228
480850316231004,400272011023000,1,1,0,0,1,0,0,0,0,1,20160228
480850316231011,171790211024044,1,1,0,0,1,0,0,0,1,0,20160228
480850316231011,220039503002020,1,0,0,1,0,1,0,0,0,1,20160228
480850316231011,220190007004003,1,0,0,1,0,1,0,0,0,1,20160228
480850316231012,060372717014002,1,0,1,0,1,0,0,0,0,1,20160228
480850316231013,401091082083029,1,0,1,0,1,0,0,0,0,1,20160228
480850316231013,401470004003049,1,1,0,0,1,0,0,0,0,1,20160228
480850316231013,490211106004015,1,1,0,0,1,0,0,0,0,1,20160228
480850316231013,490490032052014,1,1,0,0,1,0,0,0,0,1,20160228
480850316231019,281210203022049,1,1,0,0,1,0,0,0,0,1,20160228
480850316232000,220190020001004,1,0,0,1,0,1,0,0,0,1,20160228
480850316232000,220510203011002,1,1,0,0,0,1,0,0,0,1,20160228
480850316232000,350130012012051,1,0,0,1,1,0,0,0,0,1,20160228
480850316232000,400272012022000,1,0,1,0,1,0,0,0,0,1,20160228
480850316232000,401091080031029,1,0,1,0,0,1,0,0,0,1,20160228
480850316241000,051450703001064,1,0,0,1,1,0,0,0,0,1,20160228
480850316241000,051474901001011,1,0,0,1,1,0,0,0,0,1,20160228
480850316241000,060770041041032,1,1,0,0,0,1,0,0,0,1,20160228
480850316241000,400850942001179,1,0,0,1,0,1,0,0,0,1,20160228
480850316241000,400950947001040,1,0,1,0,0,0,1,0,0,1,20160228
480850316241000,401139400034005,1,0,1,0,1,0,0,0,0,1,20160228
480850316241000,401255010013016,1,0,1,0,0,0,1,0,0,1,20160228
480850316241005,400137960012139,1,0,1,0,1,0,0,0,0,1,20160228
480850316241005,401190113011074,1,1,0,0,1,0,0,0,0,1,20160228
480850316241009,400198930002005,1,0,0,1,0,1,0,0,0,1,20160228
480850316243000,401179571001018,1,0,0,1,0,1,0,0,0,1,20160228
480850316252005,400370214002019,1,1,0,0,0,1,0,0,1,0,20160228
480850316252005,401190109002056,1,1,0,0,1,0,0,0,1,0,20160228
480850316261018,400470001003036,1,0,1,0,0,0,1,0,1,0,20160228
480850316261019,220170225004001,1,1,0,0,1,0,0,0,0,1,20160228
480850316262006,210590007003039,1,0,1,0,1,0,0,0,0,1,20160228
480850316272004,401410702001247,1,1,0,0,0,1,0,0,0,1,20160228
480850316272045,400310006002015,1,0,1,0,0,1,0,0,0,1,20160228
480850316283000,401190101023006,1,1,0,0,1,0,0,0,1,0,20160228
480850316292010,350130018051002,1,1,0,0,1,0,0,0,0,1,20160228
480850316292017,350130014001235,1,0,1,0,0,1,0,0,0,1,20160228
480850316312029,400310005021000,1,0,1,0,0,0,1,0,1,0,20160228
480850316321046,060855090003005,1,1,0,0,1,0,0,0,0,1,20160228
480850316341006,401179572002267,1,0,1,0,0,1,0,0,1,0,20160228
480850316343005,400198930002011,1,0,1,0,0,1,0,0,1,0,20160228
480850316343005,401190114004085,1,0,1,0,0,1,0,0,1,0,20160228
480850316351000,131350502092000,1,1,0,0,1,0,0,1,0,0,20160228
480850316351000,131350505332000,1,1,0,0,1,0,0,1,0,0,20160228
480850316351000,131350505492000,1,1,0,0,1,0,0,1,0,0,20160228
480850316351028,291258801002017,1,1,0,0,1,0,0,0,0,1,20160228
480850316352015,401091069153000,1,0,1,0,0,1,0,0,0,1,20160228
480850316361002,281510012003015,1,1,0,0,0,1,0,0,0,1,20160228
480850316361007,060330013004017,1,0,1,0,0,0,1,0,1,0,20160228
480850316361007,350439405002018,1,0,1,0,1,0,0,0,0,1,20160228
480850316372009,401091014002021,1,0,1,0,0,1,0,0,1,0,20160228
480850316372010,281210208025061,1,1,0,0,0,1,0,0,0,1,20160228
480850316372020,280890301042013,1,1,0,0,0,1,0,0,0,1,20160228
480850316373019,401091013001003,1,0,0,1,0,1,0,0,0,1,20160228
480850316374015,280490007004010,1,1,0,0,0,1,0,0,0,1,20160228
480850316374015,280490011001024,1,0,0,1,1,0,0,0,0,1,20160228
480850316374015,281210208021004,1,1,0,0,0,1,0,0,0,1,20160228
480850316401038,220150108063009,1,0,1,0,0,1,0,0,1,0,20160228
480850316401038,220319506002018,1,0,1,0,0,1,0,0,1,0,20160228
480850316403002,400151620001093,1,1,0,0,0,1,0,0,0,1,20160228
480850316403002,400370211022139,1,1,0,0,1,0,0,1,0,0,20160228
480850316411000,080410016001002,1,0,0,1,1,0,0,0,0,1,20160228
480850316411015,390351411003004,1,1,0,0,1,0,0,0,0,1,20160228
480850316411015,390351416011005,1,0,1,0,0,1,0,0,0,1,20160228
480850316412019,050850202022027,1,0,1,0,0,0,1,0,0,1,20160228
480850316412019,390351833003009,1,1,0,0,0,0,1,0,0,1,20160228
480850316422024,200450007024012,1,1,0,0,0,1,0,0,1,0,20160228
480850316422024,201770033022005,1,1,0,0,0,1,0,0,1,0,20160228
480850316422024,280070605003003,1,1,0,0,1,0,0,0,0,1,20160228
480850316422024,400198923001023,1,0,1,0,0,0,1,0,0,1,20160228
480850316422024,401139400111262,1,0,1,0,0,1,0,0,1,0,20160228
480850316422024,401230888004020,1,0,0,1,1,0,0,0,1,0,20160228
480850316431006,401091085154009,1,1,0,0,1,0,0,0,0,1,20160228
480850316431008,401091085291005,1,1,0,0,1,0,0,0,0,1,20160228
480850316433015,401091008002033,1,1,0,0,1,0,0,0,0,1,20160228
480850316433018,401091007002020,1,1,0,0,1,0,0,0,0,1,20160228
480850316433019,050199536013049,1,0,1,0,1,0,0,0,0,1,20160228
480850316451009,400239672002049,1,0,1,0,0,1,0,0,0,1,20160228
480850316452002,401091042001014,1,0,0,1,0,1,0,0,0,1,20160228
480850316452002,401091061003024,1,0,0,1,0,1,0,0,0,1,20160228
480850316452002,401091069151001,1,0,0,1,0,1,0,0,0,1,20160228
480850316461001,170312519004005,1,1,0,0,1,0,0,0,0,1,20160228
480850316461001,471570098001016,1,0,0,1,1,0,0,0,0,1,20160228
480850316462019,292134805022012,1,0,1,0,0,1,0,0,0,1,20160228
480850316463007,290190014001014,1,0,0,1,0,1,0,0,0,1,20160228
480850316472004,060590524284004,1,0,0,1,0,1,0,0,0,1,20160228
480850316472004,060590630071009,1,0,1,0,0,1,0,0,0,1,20160228
480850316472004,170317706022002,1,0,1,0,1,0,0,0,0,1,20160228
480850316472004,170318006001029,1,0,1,0,1,0,0,0,0,1,20160228
480850316472004,170318073001006,1,0,1,0,1,0,0,0,0,1,20160228
480850316472004,170318094001007,1,0,1,0,1,0,0,0,0,1,20160228
480850316472004,400272006011002,1,0,0,1,0,1,0,0,0,1,20160228
480850316472004,400370207051036,1,0,1,0,0,0,1,0,0,1,20160228
480850316472008,060590626422005,1,0,0,1,0,1,0,0,0,1,20160228
480850316472018,060590636033011,1,0,0,1,0,1,0,0,0,1,20160228
480850316472018,401139400052102,1,1,0,0,1,0,0,0,0,1,20160228
480850316472021,401091076071006,1,0,0,1,0,1,0,0,0,1,20160228
480850316472028,400198925002004,1,1,0,0,1,0,0,0,1,0,20160228
480850316481019,280819502021072,1,1,0,0,0,0,1,0,0,1,20160228
480850316481022,131210106012001,1,1,0,0,0,1,0,0,0,1,20160228
480850316481022,511990502053000,1,0,1,0,0,1,0,0,0,1,20160228
480850316481023,401139400071104,1,0,1,0,0,1,0,0,0,1,20160228
480850316481023,401335834004001,1,0,1,0,0,1,0,0,0,1,20160228
480850316481029,060375552121029,1,0,1,0,0,1,0,0,1,0,20160228
480850316482004,131210016001031,1,1,0,0,0,1,0,0,0,1,20160228
480850316482004,400370215001070,1,0,1,0,0,1,0,0,0,1,20160228
480850316482023,400370215003068,1,1,0,0,1,0,0,0,1,0,20160228
480850316482023,517000301001007,1,0,1,0,1,0,0,0,1,0,20160228
480850316482048,400198930001050,1,1,0,0,1,0,0,0,1,0,20160228
480850316483023,131210083012015,1,1,0,0,0,1,0,0,0,1,20160228
480850316484003,131210093002001,1,0,1,0,0,0,1,0,0,1,20160228
480850316484012,131210111001014,1,0,1,0,0,0,1,0,0,1,20160228
480850316484012,511159514001056,1,0,1,0,1,0,0,0,1,0,20160228
480850316491003,171130058001008,1,0,1,0,1,0,0,0,0,1,20160228
480850316491003,400310017001015,1,0,0,1,1,0,0,0,0,1,20160228
480850316491003,401155747003113,1,0,1,0,1,0,0,0,0,1,20160228
480850316491003,450150207231006,1,0,1,0,1,0,0,0,0,1,20160228
480850316491025,171430018001004,1,0,1,0,1,0,0,0,0,1,20160228
480850316491025,400310021002034,1,0,0,1,1,0,0,0,0,1,20160228
480850316491033,171790205002067,1,0,1,0,1,0,0,0,0,1,20160228
480850316491033,220170214001017,1,1,0,0,0,0,1,1,0,0,20160228
480850316491033,220170234006012,1,1,0,0,0,0,1,1,0,0,20160228
480850316491033,270359513021072,1,1,0,0,0,1,0,0,1,0,20160228
480850316491033,271450010012003,1,1,0,0,0,1,0,0,1,0,20160228
480850316491033,400770872001081,1,0,0,1,0,0,1,1,0,0,20160228
480850316491033,401091082073030,1,1,0,0,0,1,0,1,0,0,20160228
480850316491033,401110004005035,1,0,0,1,0,0,1,1,0,0,20160228
480850316491033,401470004003025,1,0,1,0,1,0,0,0,0,1,20160228
480850316491033,450190019021082,1,0,1,0,1,0,0,0,0,1,20160228
480850316491033,450190050002116,1,0,1,0,1,0,0,0,0,1,20160228
480850316491034,220619608001028,1,1,0,0,0,1,0,0,0,1,20160228
480850316491034,220690004003007,1,1,0,0,0,1,0,0,0,1,20160228
480850316491034,221179501021061,1,1,0,0,0,1,0,0,0,1,20160228
480850316492022,450150207143000,1,0,1,0,1,0,0,0,0,1,20160228
480850316492053,171430029003012,1,0,1,0,1,0,0,0,0,1,20160228
480850316492053,220170234004012,1,1,0,0,0,1,0,0,0,1,20160228
480850316492053,400310022003275,1,0,0,1,1,0,0,0,0,1,20160228
480850316492053,400970405023112,1,0,1,0,1,0,0,0,0,1,20160228
480850316492054,401155749003053,1,0,1,0,1,0,0,0,0,1,20160228
480850316493010,401091067024005,1,0,1,0,1,0,0,0,1,0,20160228
480850316494001,171790222003027,1,0,1,0,1,0,0,0,0,1,20160228
480850316494001,400310020011038,1,0,1,0,1,0,0,0,1,0,20160228
480850316494001,401110004005064,1,1,0,0,0,1,0,0,0,1,20160228
480850316494001,401370011003242,1,0,0,1,1,0,0,0,0,1,20160228
480850316494001,450190022001034,1,0,1,0,1,0,0,0,0,1,20160228
480850316535012,060014236021001,1,0,1,0,1,0,0,0,0,1,20160228
480850316535032,060014225003004,1,0,1,0,1,0,0,0,0,1,20160228
480850316535032,401010015003101,1,1,0,0,1,0,0,0,0,1,20160228
480850316552004,221030410043000,1,0,1,0,0,1,0,0,0,1,20160228
480850316552004,400137960012196,1,0,0,1,1,0,0,0,0,1,20160228
480850316552006,220710006032012,1,0,1,0,0,0,1,0,0,1,20160228
480850316552015,470239701003022,1,0,1,0,0,1,0,1,0,0,20160228
480850316552028,530530715053005,1,1,0,0,0,1,0,0,1,0,20160228
480850316552032,050910207011028,1,1,0,0,0,1,0,0,1,0,20160228
480850316552032,220710017392019,1,0,0,1,1,0,0,0,0,1,20160228
480850316552032,401139400013034,1,1,0,0,0,1,0,0,1,0,20160228
480850316552032,530530729031011,1,1,0,0,1,0,0,0,0,1,20160228
480850316552035,050690012004050,1,1,0,0,0,1,0,0,1,0,20160228
480850316552035,051399505003016,1,1,0,0,0,1,0,0,1,0,20160228
480850316552037,471570206211003,1,1,0,0,1,0,0,0,0,1,20160228
480850316554005,530530713042006,1,1,0,0,0,1,0,1,0,0,20160228
480850316554011,220710137004057,1,0,1,0,0,0,1,0,0,1,20160228
480850316554011,530530609052001,1,0,0,1,0,0,1,1,0,0,20160228
480850316561001,401155745002010,1,1,0,0,0,1,0,0,0,1,20160228
480850316562012,401091065011002,1,1,0,0,0,0,1,1,0,0,20160228
480850316562026,170310620001007,1,0,1,0,0,0,1,0,1,0,20160228
480850316562026,290718001003056,1,0,1,0,0,0,1,0,1,0,20160228
480850316562026,370670040052028,1,0,1,0,0,1,0,0,1,0,20160228
480850316562026,370810156001007,1,0,1,0,0,1,0,0,1,0,20160228
480850316562026,400137960023081,1,1,0,0,1,0,0,0,1,0,20160228
480850316562026,400370207042143,1,0,1,0,0,1,0,0,1,0,20160228
480850316562026,401091064032002,1,1,0,0,1,0,0,0,1,0,20160228
480850316562026,401190102004001,1,1,0,0,1,0,0,0,1,0,20160228
480850316562029,290470202014019,1,0,1,0,0,1,0,0,1,0,20160228
480850316562047,401010012001025,1,1,0,0,0,1,0,0,0,1,20160228
480850316562059,290470212042003,1,0,1,0,0,0,1,0,0,1,20160228
480850316562059,360379509003001,1,0,1,0,0,0,1,0,0,1,20160228
480850316562072,510594315001012,1,1,0,0,0,1,0,0,0,1,20160228
480850316562079,120111103191007,1,1,0,0,1,0,0,0,0,1,20160228
480850316562079,360379504005004,1,0,0,1,0,1,0,0,0,1,20160228
480850316562079,401091085302012,1,1,0,0,0,0,1,0,0,1,20160228
480850316562082,360550131012005,1,0,1,0,0,0,1,0,0,1,20160228
480850316562094,400173010061005,1,1,0,0,0,1,0,0,0,1,20160228
480850316562107,290950093003014,1,0,0,1,1,0,0,0,0,1,20160228
480850316571007,400173008013005,1,1,0,0,0,0,1,0,1,0,20160228
480850316571024,471570215101004,1,1,0,0,1,0,0,0,0,1,20160228
480850316571039,400219780001011,1,0,1,0,1,0,0,0,0,1,20160228
480850316571041,420293001081002,1,1,0,0,0,0,1,0,0,1,20160228
480850316571041,510594922022007,1,0,1,0,0,0,1,0,0,1,20160228
480850316581002,290950020002007,1,0,1,0,0,0,1,0,0,1,20160228
480850316581004,290470212061003,1,0,0,1,1,0,0,0,0,1,20160228
480850316581010,010890029214007,1,0,1,0,1,0,0,0,0,1,20160228
480850316582000,261390221061018,1,0,0,1,0,1,0,0,0,1,20160228
480850316582000,401335836004025,1,0,0,1,0,1,0,0,0,1,20160228
480850316582027,290470202014009,1,0,1,0,0,1,0,0,0,1,20160228
480850316582027,320030053175003,1,0,0,1,0,1,0,0,0,1,20160228
480850316582027,360690501011014,1,0,0,1,0,1,0,0,0,1,20160228
480850316582027,400272014054000,1,0,1,0,0,0,1,0,0,1,20160228
480850316582027,401091069153001,1,0,1,0,1,0,0,0,0,1,20160228
480850316582027,401091072064010,1,0,1,0,0,0,1,0,0,1,20160228
480850316582027,401091092011012,1,1,0,0,0,1,0,0,0,1,20160228
480850316582027,510594327011017,1,0,1,0,0,0,1,0,0,1,20160228
480850316582028,360690503011115,1,0,0,1,0,1,0,0,0,1,20160228
480850316582028,471570211132017,1,1,0,0,1,0,0,0,0,1,20160228
480850316582032,360550117034003,1,0,1,0,0,0,1,0,0,1,20160228
480850316582032,360734012002013,1,0,1,0,0,0,1,0,0,1,20160228
480850316582037,390553109002028,1,1,0,0,0,1,0,0,0,1,20160228
480850316582039,361219705001015,1,0,1,0,0,1,0,0,0,1,20160228
480850316601000,401230886001025,1,1,0,0,1,0,0,0,1,0,20160228
480850316601009,400198921002144,1,0,0,1,1,0,0,0,1,0,20160228
480850316602005,400137966002050,1,0,1,0,0,1,0,0,1,0,20160228
480850316602009,530330226064012,1,1,0,0,1,0,0,0,0,1,20160228
480850316602009,530330228012003,1,0,1,0,0,0,1,0,0,1,20160228
480850316611023,400198930006038,1,1,0,0,1,0,0,0,1,0,20160228
480850316611023,400950948022076,1,0,1,0,1,0,0,0,1,0,20160228
480850316611023,401255009001067,1,0,1,0,1,0,0,0,1,0,20160228
480850316611023,530330224003037,1,0,0,1,1,0,0,0,1,0,20160228
480850316611023,530330227012017,1,0,0,1,0,1,0,0,1,0,20160228
480850316611027,400198928002023,1,0,1,0,0,1,0,0,1,0,20160228
480850316611040,401370008001038,1,0,1,0,1,0,0,0,1,0,20160228
480850316621001,400055877001029,1,0,1,0,0,0,1,0,0,1,20160228
480850316621007,401091085251010,1,1,0,0,1,0,0,0,0,1,20160228
480850316622016,470539664001012,1,0,1,0,1,0,0,0,0,1,20160228
480850316623017,400272016042024,1,1,0,0,1,0,0,0,0,1,20160228
480850316623017,400950948022089,1,0,1,0,1,0,0,0,0,1,20160228
480850316641019,220630402013011,1,0,1,0,1,0,0,0,1,0,20160228
480850316642014,400173008022003,1,1,0,0,0,1,0,0,0,1,20160228
480850316642015,400272016091003,1,1,0,0,0,1,0,0,0,1,20160228
480850317043006,280750009001028,1,1,0,0,1,0,0,0,0,1,20160228
480850317044015,290679505004031,1,0,1,0,0,1,0,0,0,1,20160228
480850317044016,281230201003093,1,1,0,0,1,0,0,0,0,1,20160228
480850317061007,190130014004001,1,0,1,0,1,0,0,0,0,1,20160228
480850317061007,190812701001005,1,0,1,0,1,0,0,0,0,1,20160228
480850317061007,220190022013033,1,0,1,0,1,0,0,0,0,1,20160228
480850317061007,220239701004155,1,0,1,0,1,0,0,0,0,1,20160228
480850317061007,220530002003097,1,0,1,0,1,0,0,0,0,1,20160228
480850317061007,311090010012031,1,0,0,1,1,0,0,0,0,1,20160228
480850317082023,051430111014037,1,1,0,0,1,0,0,0,0,1,20160228
480850317082028,131210102081016,1,0,1,0,0,1,0,0,0,1,20160228
480850317082028,401370002002014,1,1,0,0,0,1,0,0,0,1,20160228
480850317082028,401370004003069,1,1,0,0,0,1,0,0,0,1,20160228
480850317083013,400310006001002,1,0,1,0,1,0,0,0,0,1,20160228
480850317083013,400939553001113,1,0,1,0,0,1,0,0,0,1,20160228
480850317091001,350050002023027,1,0,1,0,0,1,0,0,1,0,20160228
480850317091001,400310005014038,1,0,1,0,1,0,0,0,1,0,20160228
480850317091001,400890989001059,1,1,0,0,0,1,0,0,1,0,20160228
480850317092007,400890983002019,1,1,0,0,0,1,0,0,1,0,20160228
480850317112000,401091069101024,1,0,1,0,1,0,0,0,0,1,20160228
480850317112002,400836002002007,1,0,1,0,1,0,0,0,0,1,20160228
480850317122005,401091082131017,1,0,1,0,1,0,0,0,0,1,20160228
480850317123003,400874001025149,1,1,0,0,1,0,0,0,0,1,20160228
480850317123003,401091080035010,1,1,0,0,1,0,0,0,0,1,20160228
480850317123006,400819611002115,1,1,0,0,1,0,0,0,0,1,20160228
480850317182020,050690014022025,1,0,1,0,0,1,0,1,0,0,20160228
480850317182021,050690020002026,1,0,1,0,0,1,0,1,0,0,20160228
480850317182021,050910209003054,1,0,1,0,0,1,0,1,0,0,20160228
480850317182026,050119505001075,1,0,1,0,0,1,0,1,0,0,20160228
480850317182026,050279501002180,1,0,1,0,0,1,0,1,0,0,20160228
480850317191012,050434905002000,1,0,1,0,0,1,0,1,0,0,20160228
480850317191012,401091072092003,1,1,0,0,0,1,0,1,0,0,20160228
480850318023004,292134801051033,1,0,1,0,1,0,0,0,0,1,20160228
480850318023004,401091085233012,1,1,0,0,1,0,0,0,0,1,20160228
480850318023004,401139400071044,1,1,0,0,1,0,0,0,0,1,20160228
480850318023004,401410703002135,1,0,1,0,0,1,0,0,1,0,20160228
480850318023006,471670403033008,1,0,0,1,1,0,0,0,0,1,20160228
480850318023008,400198925003064,1,1,0,0,1,0,0,0,0,1,20160228
480850318023023,290430203022019,1,0,1,0,1,0,0,0,0,1,20160228
480850318023023,400310001001024,1,0,1,0,0,1,0,0,1,0,20160228
480850318023023,471670403021077,1,1,0,0,1,0,0,0,1,0,20160228
480850318023026,401091007002010,1,1,0,0,0,0,1,0,1,0,20160228
480850318023026,401091072152009,1,0,1,0,0,0,1,0,1,0,20160228
480850318023026,471570213424000,1,1,0,0,1,0,0,0,1,0,20160228
480850318023028,291450206011025,1,0,1,0,1,0,0,0,0,1,20160228
480850318023029,271230324002017,1,0,1,0,0,1,0,0,0,1,20160228
