w_geocode,C000
483359502004026,2
483359502004046,1
483359502004085,1
483359502004095,9
483359502004096,6
483359502004104,1
483359502004169,3
483359502004173,2
483359502004174,3
483359502004175,10
483359502004196,12
483359502004276,2
483359502004349,2
483359502005034,5
483359502005048,10
483359502005059,1
483359502005068,20
483359504001051,2
483359504001086,6
483359504001093,28
483359504001133,5
483359504001134,1
483359504001142,2
483359504001227,1
483359504001289,1
483359504002150,1
483359504002188,1
483359504002212,87
483359504002218,1
483359504002278,2
483359504002302,2
483359504002389,7
483359504002442,1
483359504002484,3
483359504002598,3
483359504002851,3
483359504002879,3
483359504002899,1
483379501001000,1
483379501001078,2
483379501001094,5
483379501001121,1
483379501001129,2
483379501001137,1
483379501001139,2
483379501001176,1
483379501001201,2
483379501002035,30
483379501002052,4
483379501002060,3
483379501002069,1
483379502001005,4
483379502001058,2
483379502001084,2
483379502001087,1
483379502001091,14
483379502001115,2
483379502001119,2
483379502002004,1
483379502002068,3
483379502002155,4
483379502002219,3
483379503001018,1
483379503001044,2
483379503001053,2
483379503002002,3
483379503002012,10
483379503002018,2
483379503002019,32
483379503002020,2
483379503002022,2
483379503002023,97
483379503002024,3
483379503002026,2
483379503002029,10
483379503002030,1
483379503002031,14
483379503002038,2
483379503002041,1
483379503002047,1
483379503002062,19
483379503002071,3
483379503002072,2
483379503002073,55
483379503003012,3
483379503003015,2
483379503003032,1
483379503003033,2
483379503003044,1
483379503003058,2
483379504001025,5
483379504001027,4
483379504001037,1
483379504001047,1
483379504001055,2
483379504001061,7
483379504001070,7
483379504001072,5
483379504001074,1
483379504002002,1
483379504002084,3
483379504002103,21
483379504002112,2
483379504002141,19
483379504002146,6
483379504002151,2
483379504002162,1
483379504002164,18
483379504002166,2
483379504002176,1
483379504002184,19
483379504003027,2
483379504003054,1
483379504003059,3
483379504004002,1
483379504004008,2
483379504004009,12
483379504004010,1
483379504004017,2
483379504004042,1
483379504004073,3
483379504004078,79
483379504004081,2
483379504004085,4
483379504005002,1
483379504005030,4
483379504005055,3
483379505001006,2
483379505001010,1
483379505001022,2
483379505001025,1
483379505001026,3
483379505001027,1
483379505002000,1
483379505002005,53
483379505002024,1
483379505002025,2
483379505002032,10
483379505002033,53
483379505002036,2
483379505002044,5
483379505002051,135
483379505002066,2
483379505002082,1
483379505003005,352
483379505003006,5
483379505003054,5
483379505003055,2
483379505004002,12
483379505004003,5
483379505004008,3
483379505004011,5
483379505004013,23
483379505004017,10
483379505004018,6
483379505004023,7
483379505004027,12
483379505004028,28
483379505004032,1
483379505004033,2
483379505004034,2
483379505004035,6
483379505004040,1
483379505004041,3
483379505004042,1
483379505005004,1
483379505005011,30
483379505005014,2
483379505006002,37
483379505006030,5
483379505007001,3
483379505007002,8
483379505007003,1
483379505007010,14
483379505007031,52
483379506001039,25
483379506001043,4
483379506001055,46
483379506002045,4
483379506002048,3
483379506002064,3
483379506002070,1
483379506002074,23
483379506002080,1
483379506002093,2
483379506002098,2
483379506002119,2
483396901001008,1
483396901001017,2
483396901001021,3
483396901001022,1
483396901001028,2
483396901001031,5
483396901001035,3
483396901002001,2
483396901002004,3
483396901002006,49
483396901002009,1
483396901002013,1
483396901002016,2
483396901002017,5
483396901003000,2
483396901003002,55
483396901003004,1
483396901003008,3
483396901003012,2
483396901003017,8
483396901004000,22
483396901004004,3
483396901004009,8
483396902011000,38
483396902011003,14
483396902011008,3
483396902011009,9
483396902011010,3
483396902012002,2
483396902012004,1
483396902012005,873
483396902012007,4
483396902012008,6
483396902012010,23
483396902012016,38
483396902012020,5
483396902012023,1
483396902012024,17
483396902012026,2
483396902012027,6
483396902012030,3
483396902012033,38
483396902012036,6
483396902012038,370
483396902012039,1
483396902012047,27
483396902012049,3
483396902012057,5
483396902012067,3
483396902012070,10
483396902012090,1
483396902013001,2
483396902013002,110
483396902013003,2
483396902013011,1
483396902013022,3
483396902013023,1
483396902014002,7
483396902014003,1
483396902014005,6
483396902014013,34
483396902014019,3
483396902021002,13
483396902021007,75
483396902021008,1
483396902021009,1
483396902021018,12
483396902021019,4
483396902021023,6
483396902022000,134
483396902022001,17
483396902022003,2
483396902022006,26
483396902022008,1
483396902023001,6
483396902023005,7
483396902023006,10
483396902023009,1
483396902024000,57
483396902024001,2
483396902024015,2
483396902024025,1
483396902024029,4
483396902024030,9
483396902025000,14
483396902025002,1
483396902025004,22
483396902025007,1
483396902025011,2
483396902025017,1
483396902025018,15
483396902025021,1
483396902025025,8
483396902025026,3
483396902025030,1
483396903002007,61
483396903002017,1
483396903002019,20
483396903002021,3
483396903002023,39
483396903002024,12
483396903002033,4
483396903003000,466
483396903003002,48
483396903003011,37
483396903003018,1
483396903003026,8
483396904011001,197
483396904011008,1
483396904011010,3
483396904011012,1
483396904011014,1
483396904011015,4
483396904011017,3
483396904011018,1
483396904011019,1
483396904011025,30
483396904011026,30
483396904011028,1
483396904012000,6
483396904012005,1
483396904012010,34
483396904012013,2
483396904012015,7
483396904012018,106
483396904012020,9
483396904021001,16
483396904021006,2
483396904021012,25
483396904021016,39
483396904021020,14
483396904021022,26
483396904021029,13
483396904021035,11
483396904021036,22
483396904022000,11
483396904022004,26
483396904022012,10
483396904023000,55
483396904023002,5
483396904023006,177
483396904023011,4
483396904024000,36
483396904024001,21
483396904024002,3
483396904024004,19
483396904024005,226
483396904024006,20
483396904024007,4
483396904024010,7
483396904024011,35
483396904024014,1
483396904024021,9
483396904024023,1
483396904024024,4
483396904024026,1
483396904024029,1
483396904024030,3
483396904024033,5
483396904024037,16
483396904024039,4
483396904024040,11
483396904024043,19
483396904024047,28
483396904024048,55
483396904025000,2
483396904025013,2
483396904025016,3
483396904025026,8
483396904025027,1
483396905001000,16
483396905001001,4
483396905001002,1
483396905001003,5
483396905001005,3
483396905001006,2
483396905001008,83
483396905001015,13
483396905001017,1
483396905001028,1
483396905001032,5
483396905001034,1
483396905001035,1
483396905001036,1
483396905001038,9
483396905001041,24
483396905001042,58
483396905001043,3
483396905001044,2
483396905002000,41
483396905002002,192
483396905002009,2
483396905002012,49
483396905002016,1
483396905002019,1
483396905002021,3
483396905002024,7
483396905002025,1
483396905002030,25
483396905002032,52
483396905002033,12
483396906011000,1
483396906011002,8
483396906011006,25
483396906011009,15
483396906011010,19
483396906011011,4
483396906011012,1
483396906011013,2
483396906011016,12
483396906011017,7
483396906011021,1
483396906011023,44
483396906011027,38
483396906011028,15
483396906011030,1
483396906011031,3
483396906011035,31
483396906011038,1
483396906011041,2
483396906012000,4
483396906012001,1
483396906012002,7
483396906012004,3
483396906012007,5
483396906012009,12
483396906012010,3
483396906012011,1
483396906012014,2
483396906012016,5
483396906013000,136
483396906013003,91
483396906013004,2
483396906013012,42
483396906013016,5
483396906013017,1
483396906013018,2
483396906013020,1
483396906013023,6
483396906013031,5
483396906013036,3
483396906014000,4
483396906014005,6
483396906014014,83
483396906014026,11
483396906014027,2
483396906014033,24
483396906014035,17
483396906014039,2
483396906014040,2
483396906015001,3
483396906015002,3
483396906015010,2
483396906015011,2
483396906016000,21
483396906016001,2
483396906016005,3
483396906016008,3
483396906016013,2
483396906016015,12
483396906016017,1
483396906021001,9
483396906021006,2
483396906021007,10
483396906021012,1
483396906021013,3
483396906021015,2
483396906021017,1
483396906021020,7
483396906021024,3
483396906021025,20
483396906021028,4
483396906021037,138
483396906021038,105
483396906022000,15
483396906022008,2
483396906022009,7
483396906022010,9
483396906022014,64
483396906022020,4
483396906022021,40
483396906022022,52
483396906022025,1
483396906022026,3
483396906022027,3
483396906022029,1
483396906022033,20
483396906022035,2
483396906022036,13
483396906022038,13
483396906022061,71
483396906023000,10
483396906023005,5
483396906023006,1
483396906023008,19
483396906023009,23
483396906023018,13
483396906023024,15
483396906023032,46
483396906023036,2
483396906023041,1
483396906023047,2
483396906023056,2
483396906023059,4
483396906023062,24
483396906023063,2
483396906024000,63
483396906024001,1
483396906024003,32
483396906024010,2
483396906024011,1
483396906024013,2
483396906024015,5
483396906024016,3
483396906024020,1
483396906024024,1
483396906024031,1
483396906024034,1
483396906024035,23
483396906024038,2
483396906024040,2
483396906024042,70
483396907001000,9
483396907001001,12
483396907001003,3
483396907001008,4
483396907001013,202
483396907001016,1
483396907001019,10
483396907001021,41
483396907001022,3
483396907001024,1
483396907001025,48
483396907001028,13
483396907001035,102
483396907001036,2
483396907001040,25
483396907001043,12
483396907001045,262
483396907002000,6
483396907002001,9
483396907002002,54
483396907002010,14
483396907002013,13
483396907002014,2
483396907002016,22
483396907002021,16
483396907002026,2
483396907002030,43
483396907002031,28
483396907002034,69
483396907002040,114
483396907002043,37
483396907002045,151
483396907002046,3
483396907002061,1
483396908001000,32
483396908001001,1
483396908001002,48
483396908001007,8
483396908001009,1
483396908001011,691
483396908001012,291
483396908001013,142
483396908001014,2
483396908001015,6
483396908001016,11
483396908002002,12
483396908002006,2
483396908002007,3
483396908002011,3
483396908002017,1
483396908002018,2
483396908002019,5
483396908002021,7
483396908002022,1
483396909001000,3
483396909001001,1
483396909001003,6
483396909001005,1
483396909001006,3
483396909001012,4
483396909001013,1742
483396909002000,312
483396909002004,2
483396909002006,1
483396909002007,12
483396909002011,7
483396909002017,5
483396910001000,3
483396910001002,10
483396910001003,1
483396910001005,7
483396910001006,5
483396910001007,36
483396910002000,1
483396910002002,23
483396910002006,3
483396910002007,1
483396910002008,2
483396910002009,9
483396910002010,7
483396910002013,1
483396911001000,1
483396911001001,1
483396911001007,8
483396911001008,4
483396911001011,2
483396911001012,2
483396911002000,4
483396911002004,3
483396911002010,17
483396911002011,1
483396911002013,2
483396912001001,6
483396912001002,2
483396912001005,9
483396912001006,3
483396912001008,2
483396912001010,1
483396912001013,8
483396912001017,7
483396912002001,3
483396912002002,150
483396912002005,101
483396912003001,398
483396912003002,1
483396912003004,19
483396912003007,161
483396912003008,801
483396912003009,2
483396912003012,1
483396912003015,3
483396912003017,2
483396913011000,1
483396913011001,6
483396913011002,2
483396913011003,2
483396913011005,2
483396913011006,2
483396913011008,1
483396913011010,2
483396913011012,8
483396913012000,138
483396913012003,235
483396913012006,1
483396913012009,10
483396913021000,63
483396913021001,2
483396913021003,1
483396913021007,1
483396913021008,1
483396913021010,3
483396913021016,3
483396913021019,3
483396913021020,14
483396913021022,11
483396913021023,2
483396913022000,12
483396913022001,1
483396913022003,57
483396913022005,1
483396913022009,3
483396913022012,1
483396914001003,12
483396914001010,3
483396914001018,1
483396914001027,1
483396914001039,3
483396914002001,861
483396914002002,60
483396914002003,35
483396914002005,117
483396914002006,4
483396914002007,4
483396914002009,1
483396914002013,4
483396914002014,12
483396914002015,25
483396914002020,2
483396914002027,2
483396914002030,5
483396914002032,39
483396914002033,19
483396914002034,44
483396914002035,10
483396914002037,2
483396914002038,1
483396914003000,463
483396914003001,3
483396915001001,210
483396915001009,1
483396915002000,279
483396915002008,1
483396915003000,1
483396915003004,1
483396915003006,18
483396915003009,319
483396915004001,995
483396915004003,4
483396915004004,7
483396916011000,2
483396916011001,31
483396916011002,139
483396916011003,6
483396916011010,185
483396916011011,238
483396916011012,478
483396916011015,9
483396916011017,2
483396916012001,48
483396916012004,2
483396916012005,36
483396916021001,152
483396916021002,42
483396916021003,68
483396916021004,3
483396916021006,94
483396916021007,105
483396916021008,80
483396916021009,59
483396916021010,90
483396916021011,134
483396916021012,225
483396916021013,68
483396916021015,3
483396916021018,2
483396916022000,2
483396916022002,3
483396916022005,2
483396916022006,2
483396916022010,1
483396916022016,1
483396917001000,36
483396917001002,465
483396917001003,422
483396917001004,39
483396917001005,180
483396917001006,1342
483396917001011,210
483396917001013,114
483396917001014,93
483396917001015,538
483396917001016,60
483396917001017,175
483396917001018,2
483396917001019,111
483396917001021,532
483396917001022,15
483396917001023,45
483396917001024,466
483396917001026,40
483396917001029,90
483396917001030,162
483396917001032,1174
483396917001033,48
483396917001034,6
483396917001035,1584
483396917001040,1268
483396917001041,7
483396917001042,886
483396917001043,95
483396917001044,890
483396917001045,773
483396917001046,4
483396917001048,100
483396917001054,2
483396917001056,2
483396917001058,1
483396917001062,1491
483396917001063,13
483396917001070,2
483396917001073,2
483396917001075,10
483396917001077,74
483396917001079,2
483396918001002,1
483396918001006,10
483396918001012,303
483396918001013,3
483396918001019,26
483396918001021,4
483396918001026,2
483396918002001,3
483396918002002,23
483396918002003,36
483396918002005,23
483396918002014,11
483396918002015,1
483396918002016,1
483396918002017,4
483396918002020,4
483396918002021,1
483396918002022,12
483396918003001,102
483396918003003,8
483396918003005,36
483396918003008,148
483396918003010,2
483396918003013,1
483396918003018,38
483396918004000,35
483396918004001,110
483396918004002,57
483396918004003,6
483396918004004,3
483396918004017,14
483396918004021,4
483396918004022,2
483396918004023,1
483396918004034,1
483396918005000,17
483396918005006,69
483396918005007,24
483396918005008,5
483396918005009,10
483396918005010,65
483396918005011,5
483396918005012,16
483396918005013,15
483396918005014,11
483396918005015,17
483396919001000,2
483396919001001,6
483396919001002,2
483396919001004,3
483396919001010,2
483396919001015,58
483396919001020,5
483396919001024,2
483396919002000,11
483396919002001,14
483396919002002,62
483396919002005,81
483396919002006,6
483396919002008,970
483396919002009,135
483396919002010,154
483396919002012,13
483396919002013,2
483396919003000,4
483396919003003,74
483396919003004,55
483396919003005,7
483396919003007,2
483396919003013,7
483396919003015,3
483396919003017,1
483396919003022,3
483396920011000,1
483396920011005,6
483396920011008,2
483396920011010,3
483396920011012,4
483396920011013,10
483396920011015,3
483396920011017,1
483396920011018,2
483396920011022,50
483396920011030,2
483396920011032,4
483396920011039,4
483396920011040,3
483396920011041,2
483396920011043,2
483396920011045,1
483396920011050,2
483396920012003,6
483396920012006,1
483396920012007,2
483396920012013,2
483396920012022,14
483396920012025,1
483396920012029,1
483396920012039,1
483396920013000,14
483396920013004,4
483396920013022,1
483396920013024,3
483396920014000,2
483396920014001,3
483396920014002,1
483396920014004,24
483396920014015,1
483396920015001,11
483396920015004,2
483396920015006,1
483396920015008,4
483396920015015,17
483396920015020,2
483396920015021,2
483396920015022,66
483396920015032,2
483396920015035,3
483396920015036,11
483396920015047,8
483396920015051,1
483396920015055,5
483396920015056,60
483396920015067,5
483396920016005,5
483396920016008,4
483396920016010,3
483396920021001,4
483396920021007,5
483396920021012,1
483396920021014,1
483396920021019,2
483396920021021,1
483396920021022,13
483396920021037,3
483396920021043,4
483396920021044,11
483396920021046,2
483396920022000,24
483396920022008,1
483396920022010,19
483396920022020,4
483396920022022,6
483396920022023,2
483396920022029,1
483396920022039,1
483396921001000,122
483396921001004,12
483396921001027,9
483396921001037,2
483396921001042,37
483396921001045,13
483396921001054,28
483396921001061,108
483396921001062,2
483396921001063,198
483396921001064,154
483396921001065,1
483396921001066,1
483396921002001,2
483396921002002,6
483396921002013,101
483396921002015,4
483396921002016,3
483396921002017,194
483396921002018,5
483396921002020,1
483396921002021,2
483396921002033,7
483396921002034,7
483396921002035,144
483396921002036,430
483396921002037,6
483396921002041,2
483396921002042,173
483396921002043,1
483396921002045,60
483396921003001,2
483396921003005,14
483396921003011,45
483396921003013,1
483396921003015,86
483396921003016,2
483396921003017,4
483396921003018,3
483396921003019,1
483396921003020,1
483396921003022,7
483396921003025,1
483396922001001,35
483396922001004,5
483396922001011,4
483396922001012,58
483396922001018,1
483396922001024,8
483396922001027,2
483396922001028,7
483396922002000,7
483396922002001,6
483396922002002,6
483396922002015,1
483396922003000,3
483396922003021,2
483396922003029,14
483396922003040,52
483396922003049,1
483396922004002,4
483396922004003,5
483396922004011,14
483396923001001,30
483396923001027,1
483396923002000,5
483396923002001,1
483396923002003,2
483396923002005,1
483396923002008,5
483396923002022,1
483396923003005,2
483396923003008,1
483396923003009,5
483396923003016,2
483396923004000,46
483396923004001,3
483396923004002,47
483396923004005,5
483396923004014,1
483396923004025,97
483396923004035,10
483396923004038,1
483396923004042,848
483396923004044,9
483396923004047,2
483396923004052,1
483396923004055,14
483396923004057,134
483396923005000,6
483396923005002,31
483396923005009,1
483396923005011,1
483396923005012,8
483396923005013,174
483396923005024,2
483396923005026,12
483396923005027,81
483396923005028,2
483396923005030,19
483396923005032,26
483396923005033,10
483396923005035,1
483396923005037,1
483396923005038,3
483396923005039,7
483396923005050,1
483396924001000,29
483396924001001,2
483396924001005,1
483396924001006,38
483396924001007,2
483396924001012,14
483396924001014,12
483396924001017,35
483396924001018,3
483396924001023,6
483396924001024,9
483396924001025,6
483396924001027,3
483396924001028,2
483396924001030,64
483396924001031,21
483396924001032,13
483396924001037,22
483396924002005,73
483396924002013,11
483396924003000,61
483396924003002,23
483396924003008,2
483396924003015,3
483396924003017,4
483396924003023,3
483396924003026,104
483396924003027,86
483396924003028,18
483396924003033,13
483396924003039,1
483396924003043,1
483396924003044,1
483396924003051,3
483396924003058,82
483396924003060,1128
483396924003063,68
483396924003065,386
483396924003067,89
483396924003073,7
483396924003077,17
483396924003078,4
483396924003080,50
483396924003081,21
483396924003083,2
483396925001012,2
483396925002001,16
483396925002011,16
483396925002012,24
483396925002016,17
483396925002018,13
483396925002019,1044
483396925002020,11
483396925002023,5
483396925003000,16
483396925003006,1
483396925003012,1
483396925004005,1
483396925004013,11
483396925004021,3
483396925004024,133
483396925004027,91
483396925004031,59
483396925004032,11
483396926011001,6
483396926011006,2
483396926011008,26
483396926011012,7
483396926011017,5
483396926012001,2
483396926012002,2
483396926012003,6
483396926021000,21
483396926021005,11
483396926021007,7
483396926021017,183
483396926021024,84
483396926021025,1
483396926022000,26
483396926022016,135
483396926022019,2
483396926022029,4
483396926022032,5
483396926023000,51
483396926023001,6
483396926023005,4
483396926023008,85
483396926023017,40
483396927001000,1
483396927001002,2
483396927001006,16
483396927001009,10
483396927001010,1
483396927001019,4
483396927002006,60
483396927002044,4
483396927002049,246
483396927002058,18
483396927003000,3
483396927003003,65
483396927003033,16
483396927003037,7
483396927003045,4
483396927003048,30
483396927003049,13
483396927003050,3
483396927003051,1
483396928011008,2
483396928011009,2
483396928011010,1
483396928011020,3
483396928011033,19
483396928011052,3
483396928011054,1
483396928011055,3
483396928011089,4
483396928011091,3
483396928012004,16
483396928012009,4
483396928012011,15
483396928012026,1
483396928012037,3
483396928012050,6
483396928013003,2
483396928013006,5
483396928013016,2
483396928013023,1
483396928013035,5
483396928013044,23
483396928013048,7
483396928013055,12
483396928013064,3
483396928014001,1
483396928014003,1
483396928014016,16
483396928014022,1
483396928014023,2
483396928021000,17
483396928021011,22
483396928021037,18
483396928021039,2
483396928022013,3
483396928022017,5
483396928022084,1
483396928023025,3
483396928023040,2
483396929001001,3
483396929001019,1
483396929001021,18
483396929001022,6
483396929001026,25
483396929001049,4
483396929002041,11
483396929002047,13
483396929002071,249
483396929002080,6
483396929002090,9
483396930001006,2
483396930001007,17
483396930001010,2
483396930001017,17
483396930001018,358
483396930001020,101
483396930001022,100
483396930001026,3
483396930001031,46
483396930001034,8
483396930001037,8
483396930002000,10
483396930002004,1
483396930002006,30
483396930002007,49
483396930002010,10
483396930002011,26
483396930002015,15
483396930002016,55
483396930002017,2
483396930003004,18
483396930003008,8
483396930003010,6
483396930003027,33
483396930003035,2
483396930004002,1
483396930004010,13
483396930004011,1
483396930004012,1
483396930004013,16
483396930004014,1
483396930004020,3
483396930004021,1
483396930004034,1
483396930004063,11
483396930004079,2
483396930004080,4
483396931011000,4
483396931011012,14
483396931011014,14
483396931011024,1
483396931011027,9
483396931011029,7
483396931011043,10
483396931012008,29
483396931012018,13
483396931012021,16
483396931012022,1
483396931013000,12
483396931013001,15
483396931013002,63
483396931013005,155
483396931013012,1
483396931013019,2
483396931013027,27
483396931021010,18
483396931021014,25
483396931021016,66
483396931021021,134
483396931021025,3
483396931021026,5
483396931021027,7
483396931022002,35
483396931022013,6
483396931022015,12
483396932001013,1
483396932001014,2
483396932001023,43
483396932001037,24
483396932001039,1
483396932001040,1
483396932001041,1
483396932001042,2
483396932001046,42
483396932001047,4
483396932001050,2
483396932002000,11
483396932002015,1
483396932002021,1
483396932003000,3
483396932003008,9
483396932003011,1
483396932003026,4
483396932004000,6
483396932004003,1
483396932004005,8
483396932004021,2
483396932004024,1
483396932004043,124
483396933001001,96
483396933002006,20
483396933002010,10
483396933002017,66
483396933002022,4
483396933002029,2
483396933002030,5
483396933002034,76
483396933002037,70
483396933003002,65
483396933003003,81
483396933003004,482
483396933003005,19
483396933003006,737
483396933003008,4
483396933003009,54
483396933003011,1
483396933003012,44
483396933003026,5
483396933003029,2
483396933003032,103
483396933003041,5
483396933003047,3
483396934001001,7
483396934001002,126
483396934001003,626
483396934001004,3
483396934001005,8
483396934001008,6
483396934001009,22
483396934001010,14
483396934001011,21
483396934001012,10
483396934001013,55
483396934001014,6
483396934001017,2
483396934001018,1
483396934001020,2
483396934001021,3
483396934001022,10
483396934001027,67
483396934001028,68
483396934001030,26
483396934001036,1
483396934001044,1
483396934001045,5
483396934001050,10
483396934001051,6
483396934001054,4
483396934001055,50
483396934001061,49
483396934002000,68
483396934002010,2
483396934002011,23
483396934002014,7
483396934002015,30
483396934002022,1
483396934002025,106
483396934003000,1
483396934003002,13
483396934003004,42
483396934003005,49
483396934003012,202
483396935001006,13
483396935001016,1
483396935001026,79
483396935002000,48
483396935002001,4
483396935002002,28
483396935002003,4
483396935002004,37
483396935002005,46
483396935002011,3
483396935002012,15
483396935002018,9
483396935002019,41
483396935002020,6
483396935002021,5
483396935002022,44
483396935002024,10
483396935003000,3
483396935003004,121
483396935003013,10
483396935003014,1
483396935003017,1
483396935003018,4
483396935003019,5
483396935003020,349
483396935003023,2
483396935003025,18
483396935003026,19
483396935003027,4
483396935003028,5
483396935003030,2
483396935003033,3
483396935003034,2
483396935003035,11
483396935003036,3
483396935003039,19
483396935003042,1
483396935003043,1
483396935003044,2
483396935003045,29
483396935003046,1
483396935003047,18
483396935003050,8
483396935003051,1
483396935003053,9
483396935003054,17
483396935003056,2
483396935003058,122
483396935003062,1
483396935003064,260
483396935003065,27
483396935003066,8
483396935003067,15
483396935003070,9
483396935003071,140
483396935003072,7
483396935003077,4
483396935004001,1
483396935004002,11
483396935004004,2
483396935004005,7
483396935004006,2
483396935004018,6
483396936001001,139
483396936001003,82
483396936001004,4
483396936001005,58
483396936001007,13
483396936001008,3
483396936001009,133
483396936001011,40
483396936001013,146
483396936002000,148
483396936002001,18
483396936002003,19
483396936002006,6
483396936002010,89
483396936002011,5
483396936002013,4111
483396936002016,52
483396936002017,523
483396936002018,12
483396936002019,22
483396936002021,2
483396937001000,4
483396937001001,64
483396937001005,1
483396937001010,14
483396937001011,2
483396937001018,13
483396937001019,10
483396937001020,3
483396937001022,2
483396937001023,45
483396937001024,2
483396937001029,27
483396937001031,13
483396937002000,37
483396937002001,51
483396937002010,5
483396937002011,3
483396937002012,3
483396937002015,2
483396937002026,4
483396937002033,2
483396937002034,12
483396937002040,26
483396937002042,40
483396937002043,2
483396937002046,5
483396937002050,1
483396937002053,18
483396937002055,5
483396937002056,46
483396937002057,2
483396937002060,10
483396937002061,1
483396937002064,70
483396937002065,27
483396937002069,125
483396937002071,5
483396937002073,2
483396938001008,33
483396938001009,4
483396938001010,1
483396938001012,9
483396938001017,2
483396938001019,128
483396938001024,18
483396938001025,42
483396938001039,3
483396938001041,337
483396938001042,6
483396938001043,7
483396938001044,602
483396938001051,40
483396939001001,3
483396939001002,1
483396939001004,71
483396939001014,2
483396939001015,2
483396939001017,7
483396939001023,16
483396939001030,3
483396939001035,5
483396939001041,21
483396939002000,1137
483396939002010,211
483396939002012,4
483396939003002,3
483396939003003,207
483396939003006,2029
483396939003011,137
483396939003012,5
483396939003016,132
483396939003017,27
483396939003019,37
483396939003020,11
483396939003025,5
483396939003028,38
483396939003029,2
483396939003030,6
483396939003031,303
483396939003038,1
483396939003044,4
483396939004000,9
483396939004002,349
483396939004008,148
483396939004009,4
483396939005001,76
483396939005005,13
483396939005013,7
483396939005021,6
483396939005023,5
483396939005024,2
483396939005025,8
483396939005026,2
483396940001001,16
483396940001003,3
483396940001006,10
483396940001009,2
483396940001012,105
483396940001013,3
483396940001021,6
483396940002012,7
483396940002016,1
483396940002020,11
483396940002036,1
483396940003000,9
483396940003003,1
483396940003005,2
483396940003010,4
483396940003017,4
483396940003018,5
483396940003019,3
483396940003027,8
483396940003031,2
483396940003033,11
483396940003038,6
483396940003039,19
483396940003044,24
483396940004000,33
483396940004009,1
483396940004011,9
483396941011000,8
483396941011006,18
483396941011007,1
483396941011008,5
483396941011010,4
483396941011011,1
483396941011012,41
483396941011016,33
483396941011021,3
483396941011022,1
483396941011023,7
483396941011024,4
483396941011026,2
483396941011027,38
483396941011040,7
483396941011045,68
483396941011050,4
483396941011068,55
483396941011069,10
483396941011072,41
483396941012005,1
483396941012006,15
483396941012021,11
483396941012025,9
483396941012039,7
483396941012044,1
483396941012050,2
483396941013004,1
483396941013006,63
483396941013014,434
483396941013017,5
483396941013026,29
483396941013029,6
483396941013030,1
483396941013033,10
483396941013037,9
483396941014003,9
483396941014004,65
483396941014013,1
483396941014018,3
483396941014024,17
483396941014036,4
483396941014042,4
483396941014049,59
483396941014051,16
483396941015001,3
483396941015030,5
483396941015032,16
483396941015033,60
483396941015038,55
483396941015055,3
483396941021001,1
483396941021021,25
483396941021023,4
483396941021024,4
483396941021038,10
483396941021039,1
483396941021041,4
483396941021052,28
483396941021057,3
483396941021058,21
483396941022000,29
483396941022003,4
483396941022014,2
483396942011001,1
483396942011003,1
483396942011025,16
483396942011028,3
483396942011029,5
483396942011037,2
483396942011040,8
483396942011044,18
483396942012001,10
483396942012010,5
483396942012016,1
483396942012019,4
483396942012020,22
483396942013000,13
483396942013013,2
483396942013016,5
483396942013018,2
483396942013027,1
483396942013028,1
483396942013037,18
483396942013041,1
483396942013046,9
483396942021000,14
483396942021001,2
483396942021003,15
483396942021005,1
483396942021008,8
483396942021009,2
483396942021013,79
483396942021024,1
483396942021025,1
483396942021047,2
483396942021053,1
483396942022001,3
483396942022006,46
483396942022007,225
483396942022008,9
483396942022010,5
483396942022011,1
483396942022014,9
483396942022015,8
483396942022016,8
483396942022017,6
483396942022023,1
483396942023002,3
483396942023003,89
483396942023004,7
483396942023006,3
483396942023022,1
483396942023023,2
483396942024002,1
483396942024006,4
483396942024007,2
483396942024009,2
483396942024015,2
483396942024017,7
483396942024021,3
483396942024022,2
483396942024026,2
483396942024033,6
483396942025001,20
483396942025003,1
483396942025004,3
483396942025011,5
483396942025014,2
483396943011001,8
483396943011002,7
483396943011005,3
483396943011006,53
483396943011015,1
483396943011019,2
483396943011021,1
483396943011024,1
483396943011026,2
483396943011027,1
483396943011040,2
483396943012001,18
483396943012002,2
483396943012005,3
483396943012006,8
483396943012016,3
483396943012020,2
483396943012022,3
483396943012027,8
483396943012034,91
483396943012040,1
483396943012047,1
483396943012054,1
483396943012057,2
483396943012059,2
483396943012062,4
483396943012064,10
483396943012065,1
483396943012067,1
483396943012069,4
483396943012074,21
483396943012075,16
483396943012076,24
483396943012077,58
483396943012078,3
483396943012079,4
483396943012080,40
483396943012086,17
483396943012090,3
483396943012092,2
483396943012094,7
483396943013001,3
483396943013002,1
483396943013004,4
483396943013011,739
483396943013012,41
483396943013015,1
483396943013023,13
483396943013035,5
483396943013039,1
483396943013041,1
483396943013042,6
483396943013045,2
483396943013047,1
483396943021000,6
483396943021004,1
483396943021007,4
483396943021010,1
483396943021013,3
483396943021023,14
483396943021030,67
483396943021034,3
483396943021035,23
483396943021037,9
483396943021039,23
483396943021040,1
483396943021041,2
483396943021042,4
483396943021054,13
483396943021055,38
483396943022002,1
483396943022007,2
483396943022008,2
483396943022011,2
483396943022013,38
483396943022020,14
483396943022026,16
483396943022027,5
483396943022039,28
483396943023005,3
483396943023008,13
483396943023010,5
483396943023012,9
483396943023015,5
483396943023019,1
483396943023026,1
483396943023027,5
483396943023032,2
483396943023044,2
